year,month,state,city,vehicle_category,fuel_type,manufacturer,model_name,registrations
2021,12,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,555
2021,12,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,9369
2021,12,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,10600
2021,12,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,724
2021,12,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,988
2021,12,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,1161
2021,12,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,4140
2021,12,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,10773
2021,12,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,988
2021,12,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,927
2021,12,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,4806
2021,12,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,4669
2021,12,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,561
2021,12,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,1057
2021,12,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,580
2021,12,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,9400
2021,12,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,6180
2021,12,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,1188
2021,12,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,395
2021,12,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,3060
2021,12,Gujarat,Surat,4W,ICE,Hyundai,Creta,3168
2021,12,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,1181
2021,12,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,425
2021,12,Gujarat,Surat,4W,EV,MG Motor,ZS EV,569
2021,12,Gujarat,Surat,2W,ICE,Honda,Activa 6G,5943
2021,12,Gujarat,Surat,2W,ICE,TVS,Jupiter,11860
2021,12,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,741
2021,12,Gujarat,Surat,2W,EV,Ather Energy,450X,536
2021,12,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,2331
2021,12,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,6980
2021,12,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,703
2021,12,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,1066
2021,12,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,1109
2021,12,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,5957
2021,12,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,2814
2021,12,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,877
2021,12,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,1072
2021,12,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,6408
2021,12,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,9128
2021,12,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,799
2021,12,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,767
2021,12,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,449
2021,12,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,11600
2021,12,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,5076
2021,12,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,341
2021,12,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,353
2021,12,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,3354
2021,12,Kerala,Kochi,4W,ICE,Hyundai,Creta,2920
2021,12,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,1036
2021,12,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,1173
2021,12,Kerala,Kochi,4W,EV,MG Motor,ZS EV,1070
2021,12,Kerala,Kochi,2W,ICE,Honda,Activa 6G,2664
2021,12,Kerala,Kochi,2W,ICE,TVS,Jupiter,8973
2021,12,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,1198
2021,12,Kerala,Kochi,2W,EV,Ather Energy,450X,1082
2021,12,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,5472
2021,12,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,10530
2021,12,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,476
2021,12,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,1034
2021,12,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,373
2021,12,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,11890
2021,12,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,2700
2021,12,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,327
2021,12,Kerala,Trivandrum,2W,EV,Ather Energy,450X,308
2022,1,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,7917
2022,1,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,3576
2022,1,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,610
2022,1,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,422
2022,1,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,393
2022,1,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,6160
2022,1,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,4284
2022,1,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,519
2022,1,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,459
2022,1,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,4496
2022,1,Maharashtra,Pune,4W,ICE,Hyundai,Creta,3132
2022,1,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,440
2022,1,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,326
2022,1,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,660
2022,1,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,1926
2022,1,Maharashtra,Pune,2W,ICE,TVS,Jupiter,7344
2022,1,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,1024
2022,1,Maharashtra,Pune,2W,EV,Ather Energy,450X,628
2022,1,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,6616
2022,1,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,5478
2022,1,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,989
2022,1,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,1013
2022,1,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,480
2022,1,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,5072
2022,1,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,3312
2022,1,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,416
2022,1,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,598
2022,1,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,6384
2022,1,Delhi,Delhi,4W,ICE,Hyundai,Creta,9423
2022,1,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,425
2022,1,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,740
2022,1,Delhi,Delhi,4W,EV,MG Motor,ZS EV,348
2022,1,Delhi,Delhi,2W,ICE,Honda,Activa 6G,8620
2022,1,Delhi,Delhi,2W,ICE,TVS,Jupiter,2862
2022,1,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,599
2022,1,Delhi,Delhi,2W,EV,Ather Energy,450X,643
2022,1,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,6104
2022,1,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,6750
2022,1,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,669
2022,1,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,1163
2022,1,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,685
2022,1,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,5988
2022,1,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,4296
2022,1,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,320
2022,1,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,873
2022,1,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,2034
2022,1,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,2940
2022,1,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,1001
2022,1,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,522
2022,1,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,744
2022,1,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,5288
2022,1,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,2863
2022,1,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,456
2022,1,Karnataka,Mysuru,2W,EV,Ather Energy,450X,754
2022,1,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,3303
2022,1,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,3720
2022,1,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,1185
2022,1,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,1132
2022,1,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,579
2022,1,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,4158
2022,1,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,5913
2022,1,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,351
2022,1,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,633
2022,1,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,7413
2022,1,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,3768
2022,1,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,1051
2022,1,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,911
2022,1,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,776
2022,1,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,6550
2022,1,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,7749
2022,1,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,461
2022,1,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,519
2022,1,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,4482
2022,1,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,3249
2022,1,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,496
2022,1,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,867
2022,1,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,1112
2022,1,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,3570
2022,1,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,5544
2022,1,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,1068
2022,1,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,1196
2022,1,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,3180
2022,1,Gujarat,Surat,4W,ICE,Hyundai,Creta,9963
2022,1,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,996
2022,1,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,1077
2022,1,Gujarat,Surat,4W,EV,MG Motor,ZS EV,1048
2022,1,Gujarat,Surat,2W,ICE,Honda,Activa 6G,4518
2022,1,Gujarat,Surat,2W,ICE,TVS,Jupiter,10240
2022,1,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,990
2022,1,Gujarat,Surat,2W,EV,Ather Energy,450X,742
2022,1,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,4584
2022,1,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,6184
2022,1,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,1040
2022,1,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,413
2022,1,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,540
2022,1,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,3474
2022,1,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,5448
2022,1,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,534
2022,1,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,353
2022,1,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,6126
2022,1,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,3144
2022,1,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,526
2022,1,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,723
2022,1,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,435
2022,1,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,6114
2022,1,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,4866
2022,1,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,890
2022,1,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,871
2022,1,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,5445
2022,1,Kerala,Kochi,4W,ICE,Hyundai,Creta,7245
2022,1,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,830
2022,1,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,1082
2022,1,Kerala,Kochi,4W,EV,MG Motor,ZS EV,1186
2022,1,Kerala,Kochi,2W,ICE,Honda,Activa 6G,2624
2022,1,Kerala,Kochi,2W,ICE,TVS,Jupiter,8372
2022,1,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,1094
2022,1,Kerala,Kochi,2W,EV,Ather Energy,450X,865
2022,1,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,8392
2022,1,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,7539
2022,1,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,798
2022,1,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,1047
2022,1,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,566
2022,1,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,6096
2022,1,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,3882
2022,1,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,950
2022,1,Kerala,Trivandrum,2W,EV,Ather Energy,450X,757
2022,2,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,10230
2022,2,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,5838
2022,2,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,857
2022,2,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,454
2022,2,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,840
2022,2,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,1854
2022,2,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,2618
2022,2,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,380
2022,2,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,675
2022,2,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,4732
2022,2,Maharashtra,Pune,4W,ICE,Hyundai,Creta,10692
2022,2,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,773
2022,2,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,958
2022,2,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,735
2022,2,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,3894
2022,2,Maharashtra,Pune,2W,ICE,TVS,Jupiter,7189
2022,2,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,374
2022,2,Maharashtra,Pune,2W,EV,Ather Energy,450X,776
2022,2,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,3794
2022,2,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,7416
2022,2,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,992
2022,2,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,614
2022,2,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,967
2022,2,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,6069
2022,2,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,3240
2022,2,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,1142
2022,2,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,499
2022,2,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,6615
2022,2,Delhi,Delhi,4W,ICE,Hyundai,Creta,7146
2022,2,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,788
2022,2,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,655
2022,2,Delhi,Delhi,4W,EV,MG Motor,ZS EV,767
2022,2,Delhi,Delhi,2W,ICE,Honda,Activa 6G,6006
2022,2,Delhi,Delhi,2W,ICE,TVS,Jupiter,5770
2022,2,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,1087
2022,2,Delhi,Delhi,2W,EV,Ather Energy,450X,1064
2022,2,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,3024
2022,2,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,6620
2022,2,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,961
2022,2,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,739
2022,2,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,506
2022,2,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,4500
2022,2,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,2238
2022,2,Karnataka,Bengaluru,2W,EV,Ola Electric,S1 Pro,832
2022,2,Karnataka,Bengaluru,2W,EV,Ather Energy,450X,621
2022,2,Karnataka,Mysuru,4W,ICE,Maruti Suzuki,Swift,4480
2022,2,Karnataka,Mysuru,4W,ICE,Hyundai,Creta,5964
2022,2,Karnataka,Mysuru,4W,EV,Tata Motors,Nexon EV,931
2022,2,Karnataka,Mysuru,4W,EV,Tata Motors,Tiago EV,838
2022,2,Karnataka,Mysuru,4W,EV,MG Motor,ZS EV,930
2022,2,Karnataka,Mysuru,2W,ICE,Honda,Activa 6G,3192
2022,2,Karnataka,Mysuru,2W,ICE,TVS,Jupiter,8240
2022,2,Karnataka,Mysuru,2W,EV,Ola Electric,S1 Pro,998
2022,2,Karnataka,Mysuru,2W,EV,Ather Energy,450X,934
2022,2,Tamil Nadu,Chennai,4W,ICE,Maruti Suzuki,Swift,5770
2022,2,Tamil Nadu,Chennai,4W,ICE,Hyundai,Creta,9909
2022,2,Tamil Nadu,Chennai,4W,EV,Tata Motors,Nexon EV,1159
2022,2,Tamil Nadu,Chennai,4W,EV,Tata Motors,Tiago EV,805
2022,2,Tamil Nadu,Chennai,4W,EV,MG Motor,ZS EV,1095
2022,2,Tamil Nadu,Chennai,2W,ICE,Honda,Activa 6G,10590
2022,2,Tamil Nadu,Chennai,2W,ICE,TVS,Jupiter,4676
2022,2,Tamil Nadu,Chennai,2W,EV,Ola Electric,S1 Pro,888
2022,2,Tamil Nadu,Chennai,2W,EV,Ather Energy,450X,635
2022,2,Tamil Nadu,Coimbatore,4W,ICE,Maruti Suzuki,Swift,1986
2022,2,Tamil Nadu,Coimbatore,4W,ICE,Hyundai,Creta,10647
2022,2,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Nexon EV,1145
2022,2,Tamil Nadu,Coimbatore,4W,EV,Tata Motors,Tiago EV,1029
2022,2,Tamil Nadu,Coimbatore,4W,EV,MG Motor,ZS EV,604
2022,2,Tamil Nadu,Coimbatore,2W,ICE,Honda,Activa 6G,6306
2022,2,Tamil Nadu,Coimbatore,2W,ICE,TVS,Jupiter,7020
2022,2,Tamil Nadu,Coimbatore,2W,EV,Ola Electric,S1 Pro,1021
2022,2,Tamil Nadu,Coimbatore,2W,EV,Ather Energy,450X,596
2022,2,Gujarat,Ahmedabad,4W,ICE,Maruti Suzuki,Swift,5614
2022,2,Gujarat,Ahmedabad,4W,ICE,Hyundai,Creta,2191
2022,2,Gujarat,Ahmedabad,4W,EV,Tata Motors,Nexon EV,692
2022,2,Gujarat,Ahmedabad,4W,EV,Tata Motors,Tiago EV,990
2022,2,Gujarat,Ahmedabad,4W,EV,MG Motor,ZS EV,542
2022,2,Gujarat,Ahmedabad,2W,ICE,Honda,Activa 6G,5436
2022,2,Gujarat,Ahmedabad,2W,ICE,TVS,Jupiter,10020
2022,2,Gujarat,Ahmedabad,2W,EV,Ola Electric,S1 Pro,1003
2022,2,Gujarat,Ahmedabad,2W,EV,Ather Energy,450X,455
2022,2,Gujarat,Surat,4W,ICE,Maruti Suzuki,Swift,6750
2022,2,Gujarat,Surat,4W,ICE,Hyundai,Creta,2190
2022,2,Gujarat,Surat,4W,EV,Tata Motors,Nexon EV,437
2022,2,Gujarat,Surat,4W,EV,Tata Motors,Tiago EV,504
2022,2,Gujarat,Surat,4W,EV,MG Motor,ZS EV,415
2022,2,Gujarat,Surat,2W,ICE,Honda,Activa 6G,6912
2022,2,Gujarat,Surat,2W,ICE,TVS,Jupiter,7030
2022,2,Gujarat,Surat,2W,EV,Ola Electric,S1 Pro,1066
2022,2,Gujarat,Surat,2W,EV,Ather Energy,450X,338
2022,2,Uttar Pradesh,Noida,4W,ICE,Maruti Suzuki,Swift,2408
2022,2,Uttar Pradesh,Noida,4W,ICE,Hyundai,Creta,6882
2022,2,Uttar Pradesh,Noida,4W,EV,Tata Motors,Nexon EV,697
2022,2,Uttar Pradesh,Noida,4W,EV,Tata Motors,Tiago EV,919
2022,2,Uttar Pradesh,Noida,4W,EV,MG Motor,ZS EV,765
2022,2,Uttar Pradesh,Noida,2W,ICE,Honda,Activa 6G,8183
2022,2,Uttar Pradesh,Noida,2W,ICE,TVS,Jupiter,6000
2022,2,Uttar Pradesh,Noida,2W,EV,Ola Electric,S1 Pro,475
2022,2,Uttar Pradesh,Noida,2W,EV,Ather Energy,450X,908
2022,2,Uttar Pradesh,Lucknow,4W,ICE,Maruti Suzuki,Swift,7470
2022,2,Uttar Pradesh,Lucknow,4W,ICE,Hyundai,Creta,5247
2022,2,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Nexon EV,301
2022,2,Uttar Pradesh,Lucknow,4W,EV,Tata Motors,Tiago EV,947
2022,2,Uttar Pradesh,Lucknow,4W,EV,MG Motor,ZS EV,591
2022,2,Uttar Pradesh,Lucknow,2W,ICE,Honda,Activa 6G,1938
2022,2,Uttar Pradesh,Lucknow,2W,ICE,TVS,Jupiter,4830
2022,2,Uttar Pradesh,Lucknow,2W,EV,Ola Electric,S1 Pro,963
2022,2,Uttar Pradesh,Lucknow,2W,EV,Ather Energy,450X,802
2022,2,Kerala,Kochi,4W,ICE,Maruti Suzuki,Swift,6000
2022,2,Kerala,Kochi,4W,ICE,Hyundai,Creta,6027
2022,2,Kerala,Kochi,4W,EV,Tata Motors,Nexon EV,410
2022,2,Kerala,Kochi,4W,EV,Tata Motors,Tiago EV,316
2022,2,Kerala,Kochi,4W,EV,MG Motor,ZS EV,1189
2022,2,Kerala,Kochi,2W,ICE,Honda,Activa 6G,9384
2022,2,Kerala,Kochi,2W,ICE,TVS,Jupiter,8632
2022,2,Kerala,Kochi,2W,EV,Ola Electric,S1 Pro,1109
2022,2,Kerala,Kochi,2W,EV,Ather Energy,450X,1112
2022,2,Kerala,Trivandrum,4W,ICE,Maruti Suzuki,Swift,10190
2022,2,Kerala,Trivandrum,4W,ICE,Hyundai,Creta,7920
2022,2,Kerala,Trivandrum,4W,EV,Tata Motors,Nexon EV,416
2022,2,Kerala,Trivandrum,4W,EV,Tata Motors,Tiago EV,632
2022,2,Kerala,Trivandrum,4W,EV,MG Motor,ZS EV,920
2022,2,Kerala,Trivandrum,2W,ICE,Honda,Activa 6G,7776
2022,2,Kerala,Trivandrum,2W,ICE,TVS,Jupiter,7250
2022,2,Kerala,Trivandrum,2W,EV,Ola Electric,S1 Pro,925
2022,2,Kerala,Trivandrum,2W,EV,Ather Energy,450X,770
2022,3,Maharashtra,Mumbai,4W,ICE,Maruti Suzuki,Swift,3444
2022,3,Maharashtra,Mumbai,4W,ICE,Hyundai,Creta,5313
2022,3,Maharashtra,Mumbai,4W,EV,Tata Motors,Nexon EV,634
2022,3,Maharashtra,Mumbai,4W,EV,Tata Motors,Tiago EV,782
2022,3,Maharashtra,Mumbai,4W,EV,MG Motor,ZS EV,607
2022,3,Maharashtra,Mumbai,2W,ICE,Honda,Activa 6G,8152
2022,3,Maharashtra,Mumbai,2W,ICE,TVS,Jupiter,4864
2022,3,Maharashtra,Mumbai,2W,EV,Ola Electric,S1 Pro,654
2022,3,Maharashtra,Mumbai,2W,EV,Ather Energy,450X,838
2022,3,Maharashtra,Pune,4W,ICE,Maruti Suzuki,Swift,6250
2022,3,Maharashtra,Pune,4W,ICE,Hyundai,Creta,5460
2022,3,Maharashtra,Pune,4W,EV,Tata Motors,Nexon EV,848
2022,3,Maharashtra,Pune,4W,EV,Tata Motors,Tiago EV,356
2022,3,Maharashtra,Pune,4W,EV,MG Motor,ZS EV,1168
2022,3,Maharashtra,Pune,2W,ICE,Honda,Activa 6G,4920
2022,3,Maharashtra,Pune,2W,ICE,TVS,Jupiter,6616
2022,3,Maharashtra,Pune,2W,EV,Ola Electric,S1 Pro,1198
2022,3,Maharashtra,Pune,2W,EV,Ather Energy,450X,870
2022,3,Maharashtra,Nagpur,4W,ICE,Maruti Suzuki,Swift,6220
2022,3,Maharashtra,Nagpur,4W,ICE,Hyundai,Creta,5370
2022,3,Maharashtra,Nagpur,4W,EV,Tata Motors,Nexon EV,964
2022,3,Maharashtra,Nagpur,4W,EV,Tata Motors,Tiago EV,922
2022,3,Maharashtra,Nagpur,4W,EV,MG Motor,ZS EV,455
2022,3,Maharashtra,Nagpur,2W,ICE,Honda,Activa 6G,4264
2022,3,Maharashtra,Nagpur,2W,ICE,TVS,Jupiter,6426
2022,3,Maharashtra,Nagpur,2W,EV,Ola Electric,S1 Pro,641
2022,3,Maharashtra,Nagpur,2W,EV,Ather Energy,450X,421
2022,3,Delhi,Delhi,4W,ICE,Maruti Suzuki,Swift,7912
2022,3,Delhi,Delhi,4W,ICE,Hyundai,Creta,3360
2022,3,Delhi,Delhi,4W,EV,Tata Motors,Nexon EV,611
2022,3,Delhi,Delhi,4W,EV,Tata Motors,Tiago EV,1193
2022,3,Delhi,Delhi,4W,EV,MG Motor,ZS EV,394
2022,3,Delhi,Delhi,2W,ICE,Honda,Activa 6G,7427
2022,3,Delhi,Delhi,2W,ICE,TVS,Jupiter,8019
2022,3,Delhi,Delhi,2W,EV,Ola Electric,S1 Pro,896
2022,3,Delhi,Delhi,2W,EV,Ather Energy,450X,1172
2022,3,Karnataka,Bengaluru,4W,ICE,Maruti Suzuki,Swift,7056
2022,3,Karnataka,Bengaluru,4W,ICE,Hyundai,Creta,6162
2022,3,Karnataka,Bengaluru,4W,EV,Tata Motors,Nexon EV,1184
2022,3,Karnataka,Bengaluru,4W,EV,Tata Motors,Tiago EV,859
2022,3,Karnataka,Bengaluru,4W,EV,MG Motor,ZS EV,1004
2022,3,Karnataka,Bengaluru,2W,ICE,Honda,Activa 6G,6183
2022,3,Karnataka,Bengaluru,2W,ICE,TVS,Jupiter,7800
